geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
18-02-CS01	38.33261	38.33261	-121.64721	-121.64721
18-02-CS02	38.25965	38.25965	-121.69393	-121.69393
18-02-LNR01	38.1875	38.1875	-122.31278	-122.31278
18-02-LSJ01	38.02542	38.02542	-121.76527	-121.76527
18-02-LSJ02	38.04204	38.04204	-121.70596	-121.70596
18-02-LSJ03	38.03311	38.03311	-121.82964	-121.82964
18-02-LSJ04	38.01988	38.01988	-121.74453	-121.74453
18-02-LSR01	38.05334	38.05334	-121.83643	-121.83643
18-02-RV01	38.11654	38.11654	-121.69643	-121.69643
18-02-SBM01	38.06066	38.06066	-122.03074	-122.03074
18-02-SBM02	38.065	38.065	-122.0368	-122.0368
18-02-SBM03	38.06037	38.06037	-122.02974	-122.02974
18-02-SBM04	38.06729	38.06729	-121.96924	-121.96924
18-02-SBW01	38.05364	38.05364	-122.05896	-122.05896
18-02-SBW02	38.05038	38.05038	-122.12139	-122.12139
18-02-SJT01	38.08338	38.08338	-121.67744	-121.67744
18-02-SPE02	38.0604	38.0604	-122.26447	-122.26447
18-02-SPE03	38.04517	38.04517	-122.32742	-122.32742
18-02-SPE06	38.06121	38.06121	-122.29517	-122.29517
18-02-SRU01	38.24755	38.24755	-121.51096	-121.51096
18-02-SRU02	38.43603	38.43603	-121.50961	-121.50961
18-02-SSC01	38.56102	38.56102	-121.54256	-121.54256
18-02-SSC02	38.49631	38.49631	-121.58437	-121.58437
18-03-CQS01	38.04444	38.04444	-122.16935	-122.16935
18-03-CQS02	38.05596	38.05596	-122.18875	-122.18875
18-03-CQS05	38.03873	38.03873	-122.14615	-122.14615
18-03-CS01	38.26092	38.26092	-121.66543	-121.66543
18-03-CS02	38.24754	38.24754	-121.69562	-121.69562
18-03-HB01	38.04755	38.04755	-121.88965	-121.88965
18-03-LNR01	38.08681	38.08681	-122.25125	-122.25125
18-03-LSJ01	38.03482	38.03482	-121.71894	-121.71894
18-03-LSJ02	38.02688	38.02688	-121.83693	-121.83693
18-03-RV01	38.08283	38.08283	-121.71604	-121.71604
18-03-RV02	38.1073	38.1073	-121.71364	-121.71364
18-03-SBM01	38.05818	38.05818	-122.0057	-122.0057
18-03-SBW03	38.02835	38.02835	-122.14467	-122.14467
18-03-SJT02	38.07555	38.07555	-121.67658	-121.67658
18-03-SJT03	38.10446	38.10446	-121.60088	-121.60088
18-03-SM01	38.16713	38.16713	-121.94194	-121.94194
18-03-SM02	38.13332	38.13332	-122.05877	-122.05877
18-03-SPE02	38.06063	38.06063	-122.26877	-122.26877
18-03-SPE03	38.02531	38.02531	-122.29747	-122.29747
18-03-SRR01	38.12976	38.12976	-121.58618	-121.58618
18-03-SRU01	38.27557	38.27557	-121.54123	-121.54123
18-03-SSC01	38.56114	38.56114	-121.54537	-121.54537
18-03-SSC02	38.38629	38.38629	-121.62384	-121.62384
18-04-CQS01	38.02552	38.02552	-122.15333	-122.15333
18-04-CQS02	38.02915	38.02915	-122.16422	-122.16422
18-04-CS01	38.36169	38.36169	-121.63492	-121.63492
18-04-CS02	38.28273	38.28273	-121.71645	-121.71645
18-04-LNR01	38.17861	38.17861	-122.29752	-122.29752
18-04-LNR02	38.10555	38.10555	-122.26905	-122.26905
18-04-LSJ01	38.04439	38.04439	-121.69543	-121.69543
18-04-LSJ02	38.03041	38.03041	-121.73563	-121.73563
18-04-LSJ03	38.04824	38.04824	-121.84201	-121.84201
18-04-LSR03	38.05251	38.05251	-121.86898	-121.86898
18-04-RV01	38.16329	38.16329	-121.67641	-121.67641
18-04-SBM02	38.11064	38.11064	-122.05485	-122.05485
18-04-SBM03	38.0598	38.0598	-121.97458	-121.97458
18-04-SBM05	38.08249	38.08249	-122.04176	-122.04176
18-04-SJT04	38.10437	38.10437	-121.61244	-121.61244
18-04-SPE01	38.05098	38.05098	-122.27318	-122.27318
18-04-SPE02	38.04258	38.04258	-122.29323	-122.29323
18-04-SPE03	38.04914	38.04914	-122.26715	-122.26715
18-04-SPE04	38.04405	38.04405	-122.31377	-122.31377
18-04-SRR01	38.17664	38.17664	-121.66099	-121.66099
18-04-SRU01	38.32568	38.32568	-121.58556	-121.58556
18-04-SSC01	38.56102	38.56102	-121.54599	-121.54599
18-04-SSC02	38.39545	38.39545	-121.61918	-121.61918
18-05-CQS01	38.03181	38.03181	-122.16681	-122.16681
18-05-CQS02	38.05789	38.05789	-122.23051	-122.23051
18-05-CQS03	38.04667	38.04667	-122.17879	-122.17879
18-05-CS01	38.24246	38.24246	-121.68848	-121.68848
18-05-CS02	38.28022	38.28022	-121.71324	-121.71324
18-05-LSJ01	38.02707	38.02707	-121.69617	-121.69617
18-05-LSJ02	38.0429	38.0429	-121.70955	-121.70955
18-05-LSJ03	38.03067	38.03067	-121.73477	-121.73477
18-05-LSR02	38.06747	38.06747	-121.8454	-121.8454
18-05-RV01	38.16205	38.16205	-121.68076	-121.68076
18-05-SBM01	38.05449	38.05449	-121.97403	-121.97403
18-05-SBM02	38.06593	38.06593	-122.0193	-122.0193
18-05-SBM03	38.0936	38.0936	-122.03395	-122.03395
18-05-SBW01	38.03483	38.03483	-122.12577	-122.12577
18-05-SBW03	38.05181	38.05181	-122.122	-122.122
18-05-SJT01	38.06273	38.06273	-121.68229	-121.68229
18-05-SM01	38.16747	38.16747	-121.94334	-121.94334
18-05-SPE01	38.03941	38.03941	-122.28068	-122.28068
18-05-SPE02	38.02862	38.02862	-122.29977	-122.29977
18-05-SPE03	38.04852	38.04852	-122.31317	-122.31317
18-05-SRR01	38.16378	38.16378	-121.60643	-121.60643
18-05-SRU01	38.51581	38.51581	-121.54594	-121.54594
18-05-SSC01	38.38635	38.38635	-121.62379	-121.62379
18-05-SSC02	38.42099	38.42099	-121.6086	-121.6086
18-06-CQS01	38.04046	38.04046	-122.16246	-122.16246
18-06-CS01	38.37392	38.37392	-121.62929	-121.62929
18-06-CS02	38.31318	38.31318	-121.69279	-121.69279
18-06-HB01	38.05075	38.05075	-121.95304	-121.95304
18-06-LSJ01	38.04261	38.04261	-121.71166	-121.71166
18-06-LSJ02	38.05715	38.05715	-121.84529	-121.84529
18-06-LSJ03	38.01587	38.01587	-121.78546	-121.78546
18-06-LSR01	38.0536	38.0536	-121.87649	-121.87649
18-06-RV01	38.1108	38.1108	-121.69183	-121.69183
18-06-SBM01	38.0625	38.0625	-122.00365	-122.00365
18-06-SBM02	38.09651	38.09651	-122.06901	-122.06901
18-06-SBW01	38.09433	38.09433	-122.07031	-122.07031
18-06-SBW02	38.06212	38.06212	-122.09615	-122.09615
18-06-SBW03	38.07209	38.07209	-122.08079	-122.08079
18-06-SJT01	38.08583	38.08583	-121.64491	-121.64491
18-06-SM01	38.1574	38.1574	-122.05018	-122.05018
18-06-SPE01	38.03563	38.03563	-122.31527	-122.31527
18-06-SPE02	38.05498	38.05498	-122.29295	-122.29295
18-06-SPE03	38.03366	38.03366	-122.31308	-122.31308
18-06-SPE04	38.06117	38.06117	-122.28994	-122.28994
18-06-SRU01	38.51683	38.51683	-121.54143	-121.54143
18-06-SRU02	38.19314	38.19314	-121.62374	-121.62374
18-06-SSC01	38.56091	38.56091	-121.54438	-121.54438
18-06-SSC02	38.38618	38.38618	-121.62339	-121.62339
18-07-CQS01	38.05875	38.05875	-122.18152	-122.18152
18-07-CQS02	38.05875	38.05875	-122.23852	-122.23852
18-07-CS01	38.33834	38.33834	-121.6461	-121.6461
18-07-CS02	38.24639	38.24639	-121.6699	-121.6699
18-07-HB01	38.05575	38.05575	-121.95713	-121.95713
18-07-LSJ01	38.02168	38.02168	-121.77797	-121.77797
18-07-LSJ02	38.03445	38.03445	-121.84977	-121.84977
18-07-LSR01	38.06175	38.06175	-121.86914	-121.86914
18-07-RV01	38.15458	38.15458	-121.68467	-121.68467
18-07-SBM01	38.05986	38.05986	-122.04905	-122.04905
18-07-SBM02	38.09458	38.09458	-122.05827	-122.05827
18-07-SBM03	38.07182	38.07182	-122.01657	-122.01657
18-07-SBW01	38.051	38.051	-122.08778	-122.08778
18-07-SBW02	38.08571	38.08571	-122.07324	-122.07324
18-07-SJT01	38.09956	38.09956	-121.63067	-121.63067
18-07-SJT02	38.04842	38.04842	-121.69252	-121.69252
18-07-SPE02	38.03565	38.03565	-122.31636	-122.31636
18-07-SPE03	38.06588	38.06588	-122.26994	-122.26994
18-07-SPE04	38.04723	38.04723	-122.30079	-122.30079
18-07-SPE05	38.04326	38.04326	-122.32635	-122.32635
18-07-SRU01	38.19792	38.19792	-121.61336	-121.61336
18-07-SRU02	38.31058	38.31058	-121.57672	-121.57672
18-07-SSC01	38.55145	38.55145	-121.5799	-121.5799
18-07-SSC02	38.38177	38.38177	-121.62647	-121.62647
18-08-CS01	38.1929	38.1929	-121.65602	-121.65602
18-08-CS02	38.31406	38.31406	-121.69285	-121.69285
18-08-LNR01	38.18706	38.18706	-122.31279	-122.31279
18-08-LNR02	38.12832	38.12832	-122.28348	-122.28348
18-08-LSJ01	38.03374	38.03374	-121.85085	-121.85085
18-08-LSJ02	38.02407	38.02407	-121.78677	-121.78677
18-08-LSJ03	38.04164	38.04164	-121.71302	-121.71302
18-08-LSR01	38.06774	38.06774	-121.85245	-121.85245
18-08-LSR02	38.05451	38.05451	-121.86867	-121.86867
18-08-MKR01	38.14372	38.14372	-121.49262	-121.49262
18-08-MKR02	38.12021	38.12021	-121.53036	-121.53036
18-08-PP01	38.08682	38.08682	-121.56743	-121.56743
18-08-PP02	38.08687	38.08687	-121.57472	-121.57472
18-08-SBM01	38.0956	38.0956	-122.05676	-122.05676
18-08-SBM02	38.05655	38.05655	-121.97881	-121.97881
18-08-SBW01	38.04326	38.04326	-122.10544	-122.10544
18-08-SBW04	38.05118	38.05118	-122.09748	-122.09748
18-08-SJT01	38.09416	38.09416	-121.62362	-121.62362
18-08-SM01	38.16497	38.16497	-122.04355	-122.04355
18-08-SM02	38.0729	38.0729	-121.87807	-121.87807
18-08-SRR01	38.17253	38.17253	-121.63683	-121.63683
18-08-SRU01	38.53332	38.53332	-121.52328	-121.52328
18-08-SSC01	38.5336	38.5336	-121.58424	-121.58424
18-08-SSC02	38.49037	38.49037	-121.5846	-121.5846
18-09-CS01	38.29055	38.29055	-121.72473	-121.72473
18-09-CS02	38.24615	38.24615	-121.70904	-121.70904
18-09-FT01	38.03912	38.03912	-121.58564	-121.58564
18-09-HB01	38.06032	38.06032	-121.96142	-121.96142
18-09-HC01	38.01116	38.01116	-121.58	-121.58
18-09-LSJ01	38.02928	38.02928	-121.84736	-121.84736
18-09-LSJ02	38.02063	38.02063	-121.74538	-121.74538
18-09-LSR01	38.05589	38.05589	-121.87766	-121.87766
18-09-MKR01	38.14018	38.14018	-121.55867	-121.55867
18-09-MKR03	38.12406	38.12406	-121.49905	-121.49905
18-09-RV01	38.14009	38.14009	-121.69242	-121.69242
18-09-SBM01	38.07162	38.07162	-121.985	-121.985
18-09-SBM02	38.05966	38.05966	-121.99928	-121.99928
18-09-SBW03	38.07631	38.07631	-122.08208	-122.08208
18-09-SJT01	38.09944	38.09944	-121.62061	-121.62061
18-09-SJT02	38.06256	38.06256	-121.67792	-121.67792
18-09-SPE01	38.0649	38.0649	-122.33032	-122.33032
18-09-SPE02	38.05222	38.05222	-122.28285	-122.28285
18-09-SPE05	38.05388	38.05388	-122.29925	-122.29925
18-09-SRR01	38.18187	38.18187	-121.58695	-121.58695
18-09-SRU01	38.29966	38.29966	-121.56881	-121.56881
18-09-SSC01	38.56107	38.56107	-121.54119	-121.54119
18-09-SSC02	38.38487	38.38487	-121.62469	-121.62469
18-10-CS01	38.37306	38.37306	-121.62949	-121.62949
18-10-CS02	38.19224	38.19224	-121.65715	-121.65715
18-10-DS01	38.04762	38.04762	-121.47311	-121.47311
18-10-LSJ01	38.03242	38.03242	-121.72378	-121.72378
18-10-LSJ02	38.0299	38.0299	-121.74476	-121.74476
18-10-LSJ03	38.03136	38.03136	-121.85048	-121.85048
18-10-LSR06	38.06202	38.06202	-121.86855	-121.86855
18-10-MKR01	38.14081	38.14081	-121.46659	-121.46659
18-10-MKR02	38.16457	38.16457	-121.53121	-121.53121
18-10-PP01	38.07139	38.07139	-121.56592	-121.56592
18-10-RV01	38.09448	38.09448	-121.6863	-121.6863
18-10-SBM01	38.06329	38.06329	-122.02007	-122.02007
18-10-SBM02	38.06043	38.06043	-121.99901	-121.99901
18-10-SBM03	38.09629	38.09629	-122.04592	-122.04592
18-10-SBW01	38.05038	38.05038	-122.10188	-122.10188
18-10-SBW02	38.05204	38.05204	-122.10591	-122.10591
18-10-SJT01	38.04681	38.04681	-121.6964	-121.6964
18-10-SM01	38.16188	38.16188	-122.04671	-122.04671
18-10-SPE01	38.0724	38.0724	-122.33184	-122.33184
18-10-SRR01	38.16664	38.16664	-121.62778	-121.62778
18-10-SRU01	38.51189	38.51189	-121.55358	-121.55358
18-10-SSC01	38.39276	38.39276	-121.62501	-121.62501
18-10-SSC02	38.4209	38.4209	-121.60797	-121.60797
18-11-CS01	38.20322	38.20322	-121.65884	-121.65884
18-11-CS02	38.1797	38.1797	-121.66408	-121.66408
18-11-HB01	38.04573	38.04573	-121.92958	-121.92958
18-11-HB02	38.06131	38.06131	-121.96473	-121.96473
18-11-HC01	38.06422	38.06422	-121.58261	-121.58261
18-11-LSJ01	38.01237	38.01237	-121.68138	-121.68138
18-11-LSJ02	38.02529	38.02529	-121.78489	-121.78489
18-11-LSJ03	38.03425	38.03425	-121.83972	-121.83972
18-11-LSR01	38.07579	38.07579	-121.77238	-121.77238
18-11-LSR02	38.06625	38.06625	-121.82619	-121.82619
18-11-MKR01	38.1265	38.1265	-121.56089	-121.56089
18-11-MKR02	38.08641	38.08641	-121.55352	-121.55352
18-11-MKR03	38.10997	38.10997	-121.5809	-121.5809
18-11-SBM01	38.12348	38.12348	-122.05884	-122.05884
18-11-SBW02	38.05054	38.05054	-122.08995	-122.08995
18-11-SJT01	38.08964	38.08964	-121.65329	-121.65329
18-11-SM01	38.17229	38.17229	-121.96269	-121.96269
18-11-SRR01	38.18611	38.18611	-121.56193	-121.56193
18-11-SRR02	38.22426	38.22426	-121.53547	-121.53547
18-11-SSC01	38.39258	38.39258	-121.62176	-121.62176
18-11-SSC02	38.42157	38.42157	-121.60735	-121.60735
18-12-CQS01	38.02988	38.02988	-122.15806	-122.15806
18-12-CS01	38.33258	38.33258	-121.65097	-121.65097
18-12-CS02	38.26076	38.26076	-121.69099	-121.69099
18-12-HB01	38.05348	38.05348	-121.95295	-121.95295
18-12-LNR01	38.16905	38.16905	-122.29143	-122.29143
18-12-LSJ01	38.03131	38.03131	-121.85895	-121.85895
18-12-LSJ02	38.02518	38.02518	-121.77771	-121.77771
18-12-MI01	37.97343	37.97343	-121.53177	-121.53177
18-12-MR01	37.9213	37.9213	-121.51786	-121.51786
18-12-RV01	38.0972	38.0972	-121.68633	-121.68633
18-12-RV02	38.10164	38.10164	-121.71502	-121.71502
18-12-SBM01	38.07556	38.07556	-121.98886	-121.98886
18-12-SBM02	38.08375	38.08375	-122.05239	-122.05239
18-12-SJS01	37.99742	37.99742	-121.44338	-121.44338
18-12-SJT01	38.09123	38.09123	-121.65535	-121.65535
18-12-SJT02	38.06174	38.06174	-121.68148	-121.68148
18-12-SJU01	37.80505	37.80505	-121.32297	-121.32297
18-12-SM01	38.17742	38.17742	-122.009	-122.009
18-12-SPE01	38.03854	38.03854	-122.28412	-122.28412
18-12-SPE02	38.04605	38.04605	-122.28637	-122.28637
18-12-SRU01	38.43465	38.43465	-121.52705	-121.52705
18-12-SRU02	38.27066	38.27066	-121.58936	-121.58936
18-12-SSC01	38.40572	38.40572	-121.61895	-121.61895
18-12-SSC02	38.39708	38.39708	-121.61887	-121.61887
18-13-CS01	38.27443	38.27443	-121.64155	-121.64155
18-13-CS02	38.25759	38.25759	-121.69173	-121.69173
18-13-FT01	38.02836	38.02836	-121.58911	-121.58911
18-13-HB01	38.04864	38.04864	-121.89849	-121.89849
18-13-LNR01	38.08545	38.08545	-122.25189	-122.25189
18-13-LNR02	38.12189	38.12189	-122.28059	-122.28059
18-13-LSJ01	38.02809	38.02809	-121.77283	-121.77283
18-13-LSJ02	38.01974	38.01974	-121.80621	-121.80621
18-13-LSR01	38.06918	38.06918	-121.84377	-121.84377
18-13-LSR02	38.063	38.063	-121.81539	-121.81539
18-13-MKR01	38.14177	38.14177	-121.46761	-121.46761
18-13-MKR02	38.11971	38.11971	-121.53153	-121.53153
18-13-SBM02	38.07317	38.07317	-122.01769	-122.01769
18-13-SBM03	38.09582	38.09582	-122.03422	-122.03422
18-13-SBM04	38.05938	38.05938	-122.00339	-122.00339
18-13-SJS01	37.95201	37.95201	-121.33443	-121.33443
18-13-SJT01	38.05747	38.05747	-121.68775	-121.68775
18-13-SJT02	38.09019	38.09019	-121.63201	-121.63201
18-13-SPE01	38.05175	38.05175	-122.30799	-122.30799
18-13-SPE03	38.04005	38.04005	-122.32056	-122.32056
18-13-SRR01	38.22422	38.22422	-121.55648	-121.55648
18-13-SRU01	38.46464	38.46464	-121.50386	-121.50386
18-13-SSC01	38.55996	38.55996	-121.56552	-121.56552
18-13-SSC02	38.51217	38.51217	-121.58521	-121.58521
18-14-CS01	38.31775	38.31775	-121.65136	-121.65136
18-14-CS02	38.23891	38.23891	-121.68474	-121.68474
18-14-HB01	38.06196	38.06196	-121.96185	-121.96185
18-14-LSJ01	38.03173	38.03173	-121.86893	-121.86893
18-14-LSJ02	38.0216	38.0216	-121.75309	-121.75309
18-14-LSJ03	38.02746	38.02746	-121.8454	-121.8454
18-14-MI01	37.99577	37.99577	-121.52889	-121.52889
18-14-MI02	37.97446	37.97446	-121.52828	-121.52828
18-14-OR01	37.9763	37.9763	-121.58081	-121.58081
18-14-RV01	38.15232	38.15232	-121.68464	-121.68464
18-14-RV02	38.11286	38.11286	-121.70365	-121.70365
18-14-SBM01	38.08261	38.08261	-122.0584	-122.0584
18-14-SBM02	38.07204	38.07204	-121.993	-121.993
18-14-SBW01	38.04382	38.04382	-122.10675	-122.10675
18-14-SBW03	38.06581	38.06581	-122.09652	-122.09652
18-14-SJT01	38.08522	38.08522	-121.64121	-121.64121
18-14-SM01	38.17257	38.17257	-121.94657	-121.94657
18-14-SPE01	38.05987	38.05987	-122.32408	-122.32408
18-14-SPE02	38.03597	38.03597	-122.29735	-122.29735
18-14-SRR01	38.13023	38.13023	-121.57776	-121.57776
18-14-SRU01	38.39899	38.39899	-121.51357	-121.51357
18-14-SSC01	38.39099	38.39099	-121.62167	-121.62167
18-14-SSC02	38.44533	38.44533	-121.59713	-121.59713
18-14-VC01	37.86124	37.86124	-121.55227	-121.55227
18-15-CS01	38.34027	38.34027	-121.64475	-121.64475
18-15-CS07	38.24385	38.24385	-121.69302	-121.69302
18-15-DS01	38.07168	38.07168	-121.46389	-121.46389
18-15-HB01	38.04951	38.04951	-121.9406	-121.9406
18-15-HB02	38.07175	38.07175	-121.955	-121.955
18-15-LNR01	38.10355	38.10355	-122.26831	-122.26831
18-15-LNR02	38.13955	38.13955	-122.28145	-122.28145
18-15-LSJ01	38.02833	38.02833	-121.82802	-121.82802
18-15-LSJ02	38.02498	38.02498	-121.77983	-121.77983
18-15-LSJ03	38.03166	38.03166	-121.86083	-121.86083
18-15-LSR01	38.0384	38.0384	-121.88245	-121.88245
18-15-LSR02	38.06153	38.06153	-121.79124	-121.79124
18-15-MKR01	38.19608	38.19608	-121.52814	-121.52814
18-15-MKR03	38.11657	38.11657	-121.54778	-121.54778
18-15-SBM01	38.0953	38.0953	-122.07103	-122.07103
18-15-SBM02	38.06014	38.06014	-122.03955	-122.03955
18-15-SJS01	38.03255	38.03255	-121.48027	-121.48027
18-15-SJT01	38.07259	38.07259	-121.67846	-121.67846
18-15-SPE01	38.05769	38.05769	-122.3052	-122.3052
18-15-SPE02	38.06099	38.06099	-122.31601	-122.31601
18-15-SRR01	38.16379	38.16379	-121.61362	-121.61362
18-15-SRU01	38.46449	38.46449	-121.50435	-121.50435
18-15-SSC01	38.53412	38.53412	-121.58508	-121.58508
18-15-SSC02	38.46069	38.46069	-121.58979	-121.58979
18-16-CS02	38.24795	38.24795	-121.67543	-121.67543
18-16-CS03	38.25858	38.25858	-121.74574	-121.74574
18-16-DS01	38.0486	38.0486	-121.47007	-121.47007
18-16-HB01	38.04735	38.04735	-121.93421	-121.93421
18-16-LSJ01	38.02006	38.02006	-121.74147	-121.74147
18-16-LSJ02	38.02035	38.02035	-121.7535	-121.7535
18-16-LSJ03	38.04473	38.04473	-121.84431	-121.84431
18-16-LSR02	38.05955	38.05955	-121.79724	-121.79724
18-16-MI01	38.01087	38.01087	-121.51101	-121.51101
18-16-OR01	37.95754	37.95754	-121.56534	-121.56534
18-16-RS01	37.95275	37.95275	-121.6081	-121.6081
18-16-RV01	38.0995	38.0995	-121.70768	-121.70768
18-16-SBM01	38.05932	38.05932	-122.03731	-122.03731
18-16-SBM02	38.09894	38.09894	-122.04159	-122.04159
18-16-SBM03	38.07267	38.07267	-122.00779	-122.00779
18-16-SBW01	38.04731	38.04731	-122.10653	-122.10653
18-16-SBW02	38.05775	38.05775	-122.06297	-122.06297
18-16-SBW03	38.06688	38.06688	-122.09823	-122.09823
18-16-SBW04	38.0557	38.0557	-122.11245	-122.11245
18-16-SJT01	38.05042	38.05042	-121.69152	-121.69152
18-16-SRR01	38.2407	38.2407	-121.51667	-121.51667
18-16-SRU01	38.38178	38.38178	-121.5209	-121.5209
18-16-SSC01	38.56101	38.56101	-121.54014	-121.54014
18-16-SSC02	38.39059	38.39059	-121.62255	-121.62255
18-17-CQS01	38.03781	38.03781	-122.14357	-122.14357
18-17-CS01	38.36904	38.36904	-121.63162	-121.63162
18-17-CS02	38.27922	38.27922	-121.71215	-121.71215
18-17-CS10	38.24594	38.24594	-121.68856	-121.68856
18-17-HB01	38.06261	38.06261	-121.96083	-121.96083
18-17-LSJ01	38.0221	38.0221	-121.71256	-121.71256
18-17-LSJ02	38.03355	38.03355	-121.87277	-121.87277
18-17-LSJ03	38.02336	38.02336	-121.74678	-121.74678
18-17-LSJ04	38.0205	38.0205	-121.80085	-121.80085
18-17-LSR01	38.07021	38.07021	-121.8323	-121.8323
18-17-MI01	37.97337	37.97337	-121.53816	-121.53816
18-17-MI02	37.98763	37.98763	-121.46349	-121.46349
18-17-OR01	37.9471	37.9471	-121.55757	-121.55757
18-17-RV01	38.14054	38.14054	-121.69418	-121.69418
18-17-SBM01	38.06273	38.06273	-121.96602	-121.96602
18-17-SBM02	38.09614	38.09614	-122.03137	-122.03137
18-17-SBM03	38.09296	38.09296	-122.05597	-122.05597
18-17-SBW01	38.05484	38.05484	-122.10891	-122.10891
18-17-SBW02	38.03394	38.03394	-122.13918	-122.13918
18-17-SBW04	38.03619	38.03619	-122.12445	-122.12445
18-17-SRU01	38.19285	38.19285	-121.63615	-121.63615
18-17-SRU02	38.51363	38.51363	-121.5531	-121.5531
18-17-SSC01	38.52571	38.52571	-121.58524	-121.58524
18-17-SSC02	38.46661	38.46661	-121.58726	-121.58726
18-17-VC01	37.86102	37.86102	-121.58069	-121.58069
18-18-CQS01	38.05737	38.05737	-122.19402	-122.19402
18-18-CS01	38.37946	38.37946	-121.63117	-121.63117
18-18-CS02	38.31049	38.31049	-121.65357	-121.65357
18-18-HB01	38.04459	38.04459	-121.91993	-121.91993
18-18-HC01	38.0231	38.0231	-121.5615	-121.5615
18-18-LSJ01	38.02633	38.02633	-121.83466	-121.83466
18-18-LSJ02	38.05678	38.05678	-121.84375	-121.84375
18-18-LSJ03	38.03485	38.03485	-121.72248	-121.72248
18-18-LSR01	38.06157	38.06157	-121.85225	-121.85225
